,date,VRP
3361,2009-06-11,107.24198092553888
3362,2009-06-12,107.927207240945
3363,2009-06-15,171.66811699687048
3364,2009-06-16,214.9953270949095
3365,2009-06-17,186.73796979022927
3366,2009-06-18,155.57282668020775
3367,2009-06-19,109.80724405505282
3368,2009-06-22,182.10282000006282
3369,2009-06-23,164.9015051965681
3370,2009-06-24,129.86589717029108
3371,2009-06-25,75.83701924950788
3372,2009-06-26,66.71576198674734
3373,2009-06-29,56.45487860937476
3374,2009-06-30,76.80114214461378
3375,2009-07-01,77.09146561684906
3376,2009-07-02,112.98992197873315
3377,2009-07-06,132.70164045404022
3378,2009-07-07,175.81771746586844
3379,2009-07-08,184.68319017427166
3380,2009-07-09,149.03692641369423
3381,2009-07-10,131.88174092270106
3382,2009-07-13,74.30508403013062
3383,2009-07-14,46.020646131282206
3384,2009-07-15,62.893098699925304
3385,2009-07-16,52.10050166091116
3386,2009-07-17,31.89933847578027
3387,2009-07-20,33.03053269789393
3388,2009-07-21,22.916217729772143
3389,2009-07-22,15.63059174953571
3390,2009-07-23,19.50362171494544
3391,2009-07-24,10.796825370670263
3392,2009-07-27,32.59822522630702
3393,2009-07-28,48.622680394140616
3394,2009-07-29,60.25848681024513
3395,2009-07-30,56.4476540434365
3396,2009-07-31,66.3540543724165
3397,2009-08-03,59.33084177431601
3398,2009-08-04,49.36904955094394
3399,2009-08-05,49.54796331225009
3400,2009-08-06,66.35414466563714
3401,2009-08-07,48.597003590198824
3402,2009-08-10,52.16478293036607
3403,2009-08-11,71.75812761831548
3404,2009-08-12,63.35972981913869
3405,2009-08-13,48.59860276275981
3406,2009-08-14,44.40169775373681
3407,2009-08-17,116.89003877595997
3408,2009-08-18,78.51161307661755
3409,2009-08-19,80.25811752476523
3410,2009-08-20,57.02993664613905
3411,2009-08-21,54.904618254081925
3412,2009-08-24,58.366964633806106
3413,2009-08-25,54.18344843320472
3414,2009-08-26,54.77382739488621
3415,2009-08-27,49.66340277925178
3416,2009-08-28,51.245809896520655
3417,2009-08-31,76.28113214644975
3418,2009-09-01,142.44820631071786
3419,2009-09-02,135.63073389259944
3420,2009-09-03,96.92946965036356
3421,2009-09-04,59.63228617944708
3422,2009-09-08,65.9741428806559
3423,2009-09-09,41.55590272931738
3424,2009-09-10,27.16483452165471
3425,2009-09-11,38.40420687466792
3426,2009-09-14,33.70265454438504
3427,2009-09-15,25.75235588201315
3428,2009-09-16,30.943744716281344
3429,2009-09-17,31.95276617909792
3430,2009-09-18,37.34211529775405
3431,2009-09-21,40.117397716529695
3432,2009-09-22,22.915696629872514
3433,2009-09-23,31.734523872338514
3434,2009-09-24,58.38558063206369
3435,2009-09-25,70.77830419443308
3436,2009-09-28,56.448355243254355
3437,2009-09-29,60.887976310163936
3438,2009-09-30,69.072874617254
3439,2009-10-01,124.35280865030165
3440,2009-10-02,132.4612995732832
3441,2009-10-05,93.20169042774262
3442,2009-10-06,69.48226479493042
3443,2009-10-07,49.679675566474316
3444,2009-10-08,40.649914685904264
3445,2009-10-09,21.427597149507164
3446,2009-10-12,19.856636428626018
3447,2009-10-13,19.418041239101797
3448,2009-10-14,17.289109572980806
3449,2009-10-15,-3.6812018047407946
3450,2009-10-16,-7.417109342638696
3451,2009-10-19,-6.704440107432788
3452,2009-10-20,-16.70457084823579
3453,2009-10-21,5.009737775082328
3454,2009-10-22,-20.363690674979864
3455,2009-10-23,5.632644239043316
3456,2009-10-26,41.82371911911571
3457,2009-10-27,51.14065885909531
3458,2009-10-28,114.9959812617301
3459,2009-10-29,49.461320556659416
3460,2009-10-30,173.24544243017453
3461,2009-11-02,151.51407363218448
3462,2009-11-03,129.5938857841611
3463,2009-11-04,106.99852001607951
3464,2009-11-05,61.194610853134236
3465,2009-11-06,35.796994502072266
3466,2009-11-09,17.141547908473513
3467,2009-11-10,9.398344568631728
3468,2009-11-11,13.014960174902399
3469,2009-11-12,34.707190380169436
3470,2009-11-13,19.622511073925466
3471,2009-11-16,11.201668367739558
3472,2009-11-17,2.1498177800663143
3473,2009-11-18,-10.606141699685281
3474,2009-11-19,6.5731556284953285
3475,2009-11-20,-1.496578416587738
3476,2009-11-23,-18.13064960885282
3477,2009-11-24,-29.338620635987468
3478,2009-11-25,-28.5091800848391
3479,2009-11-27,45.38984185023287
3480,2009-11-30,41.45819909640318
3481,2009-12-01,-2.283757163236828
3482,2009-12-02,-12.35123586603072
3483,2009-12-03,10.268695694190171
3484,2009-12-04,-10.350502367247088
3485,2009-12-07,3.6499752148407083
3486,2009-12-08,33.38262904533076
3487,2009-12-09,14.572270038786144
3488,2009-12-10,11.062529642101367
3489,2009-12-11,-1.4089681970362449
3490,2009-12-14,-8.569884167248574
3491,2009-12-15,-2.726121855702843
3492,2009-12-16,-18.042199962071948
3493,2009-12-17,15.532738740659738
3494,2009-12-18,0.77350599147087
3495,2009-12-21,-18.65486823993433
3496,2009-12-22,-32.909155524898665
3497,2009-12-23,-30.359499205655425
3498,2009-12-24,-33.08518873619897
3499,2009-12-28,-26.262379765950584
3500,2009-12-29,-24.94288464388552
3501,2009-12-30,-24.262442020067567
3502,2009-12-31,3.299888817172757
3503,2010-01-04,-22.7438622380119
3504,2010-01-05,-34.43899247050007
3505,2010-01-06,-36.94886627510198
3506,2010-01-07,-38.268501580825045
3507,2010-01-08,-51.593402214309606
3508,2010-01-11,-59.06206133137579
3509,2010-01-12,-49.39149668056882
3510,2010-01-13,-55.19881210295779
3511,2010-01-14,-58.46861493683622
3512,2010-01-15,-54.44006148854584
3513,2010-01-19,-59.359435107502975
3514,2010-01-20,-44.809483636140726
3515,2010-01-21,11.754448608465452
3516,2010-01-22,106.07875081741611
3517,2010-01-25,65.76482587869668
3518,2010-01-26,49.230901400564676
3519,2010-01-27,23.358706167297328
3520,2010-01-28,33.99223392969384
3521,2010-01-29,49.83126780514033
3522,2010-02-01,12.579717665690907
3523,2010-02-02,-7.195973561455844
3524,2010-02-03,-5.541812104326652
3525,2010-02-04,77.5677119748027
3526,2010-02-05,73.45791874648762
3527,2010-02-08,81.49755765630607
3528,2010-02-09,70.91101644748483
3529,2010-02-10,58.27935598210695
3530,2010-02-11,30.986143292675706
3531,2010-02-12,8.913947346146756
3532,2010-02-16,0.9295661523916579
3533,2010-02-17,-9.576907347585689
3534,2010-02-18,-26.80953848896337
3535,2010-02-19,-35.77385321444223
3536,2010-02-22,-36.473305535682584
3537,2010-02-23,-12.04203970373112
3538,2010-02-24,-27.937411506763794
3539,2010-02-25,-30.9316120912398
3540,2010-02-26,-39.98655036052378
3541,2010-03-01,-43.450146410410696
3542,2010-03-02,-46.21310129076778
3543,2010-03-03,-49.11086847277261
3544,2010-03-04,-49.6986525510564
3545,2010-03-05,-66.97555493777259
3546,2010-03-08,-62.79048688782984
3547,2010-03-09,-56.25023815760585
3548,2010-03-10,-47.1190167250175
3549,2010-03-11,-54.00493330186555
3550,2010-03-12,-59.81740358930574
3551,2010-03-15,-54.05700863566881
3552,2010-03-16,-57.845152636484386
3553,2010-03-17,-68.46455387227661
3554,2010-03-18,-70.77337116766864
3555,2010-03-19,-66.17298474658918
3556,2010-03-22,-67.38610259444539
3557,2010-03-23,-74.12085537586876
3558,2010-03-24,-58.752633809006284
3559,2010-03-25,-46.452309319336564
3560,2010-03-26,-54.74988676693732
3561,2010-03-29,-57.17446334535373
3562,2010-03-30,-63.453857386568814
3563,2010-03-31,-56.81685040034438
3564,2010-04-01,-58.457726313247804
3565,2010-04-05,-64.6841423036513
3566,2010-04-06,-75.00694559813394
3567,2010-04-07,-69.14041985108281
3568,2010-04-08,-71.08852375098166
3569,2010-04-09,-75.38723077529625
3570,2010-04-12,-82.32445039374693
3571,2010-04-13,-74.6963007468886
3572,2010-04-14,-82.1420286678156
3573,2010-04-15,-79.12593657453857
3574,2010-04-16,-46.35941777415189
3575,2010-04-19,-61.4469176777622
3576,2010-04-20,-81.98410704013307
3577,2010-04-21,-74.91730099023857
3578,2010-04-22,-72.90703462521122
3579,2010-04-23,-70.77460257539462
3580,2010-04-26,-59.75283374476055
3581,2010-04-27,22.73598848267136
3582,2010-04-28,-9.08989115565663
3583,2010-04-29,-49.18493058478464
3584,2010-04-30,6.100587175125099
3585,2010-05-03,-25.36481901611785
3586,2010-05-04,35.74910566431902
3587,2010-05-05,53.2919985591318
3588,2010-05-06,227.8739429943414
3589,2010-05-07,453.6272535585995
3590,2010-05-10,128.11649763083005
3591,2010-05-11,107.4379894692214
3592,2010-05-12,49.52994309461553
3593,2010-05-13,71.84902269355598
3594,2010-05-14,173.1169415486047
3595,2010-05-17,161.8543059906018
3596,2010-05-18,230.10575139453704
3597,2010-05-19,276.00894519302983
3598,2010-05-20,602.1754864803186
3599,2010-05-21,407.13169195770297
3600,2010-05-24,352.46802951229483
3601,2010-05-25,248.04003493535674
3602,2010-05-26,259.0883547002611
3603,2010-05-27,128.99298951014498
3604,2010-05-28,180.5446354865462
3605,2010-06-01,270.6698968722028
3606,2010-06-02,135.13639332633022
3607,2010-06-03,116.45275035012685
3608,2010-06-04,269.22390754275557
3609,2010-06-07,293.7723467628673
3610,2010-06-08,220.59649344527384
3611,2010-06-09,221.93169194356165
3612,2010-06-10,153.25229538051087
3613,2010-06-11,108.47843037607845
3614,2010-06-14,104.68608406406372
3615,2010-06-15,48.752566226255
3616,2010-06-16,48.77241688657682
3617,2010-06-17,31.755355536255138
3618,2010-06-18,12.04640441016727
3619,2010-06-21,29.598560832983708
3620,2010-06-22,80.23540525038959
3621,2010-06-23,77.17587095933743
3622,2010-06-24,139.48897170959413
3623,2010-06-25,111.03992209226521
3624,2010-06-28,121.53612670374036
3625,2010-06-29,251.13299532805286
3626,2010-06-30,257.9711025747772
3627,2010-07-01,215.4504524957058
3628,2010-07-02,152.43618077372946
3629,2010-07-06,141.6268731056607
3630,2010-07-07,86.36441063746804
3631,2010-07-08,59.65242221431265
3632,2010-07-09,45.60477759737307
3633,2010-07-12,35.091950558210556
3634,2010-07-13,41.80614131275672
3635,2010-07-14,47.00366835283501
3636,2010-07-15,51.820589713804
3637,2010-07-16,76.4181123602441
3638,2010-07-19,66.73179601310699
3639,2010-07-20,27.489493911462546
3640,2010-07-21,59.3956738781103
3641,2010-07-22,39.17292476077637
3642,2010-07-23,16.535785054999565
3643,2010-07-26,3.1247632551412607
3644,2010-07-27,12.002868310381928
3645,2010-07-28,31.340207633726777
3646,2010-07-29,28.896900393403826
3647,2010-07-30,22.014376199618255
3648,2010-08-02,-3.5129054477044406
3649,2010-08-03,4.782588534214426
3650,2010-08-04,-2.4526740783646233
3651,2010-08-05,-4.362359191916767
3652,2010-08-06,-5.611718851567048
3653,2010-08-09,1.4931310406955163
3654,2010-08-10,5.529895502357817
3655,2010-08-11,60.72306958387594
3656,2010-08-12,64.65900384760323
3657,2010-08-13,74.69108255201115
3658,2010-08-16,71.80591957209049
3659,2010-08-17,41.61790186058511
3660,2010-08-18,45.94643143116434
3661,2010-08-19,82.81315208004037
3662,2010-08-20,63.27549678194043
3663,2010-08-23,69.034404048645
3664,2010-08-24,105.98843745483794
3665,2010-08-25,89.77054177851858
3666,2010-08-26,103.62869883855149
3667,2010-08-27,45.491388131650865
3668,2010-08-30,98.95676364128519
3669,2010-08-31,74.17861963273435
3670,2010-09-01,35.15125852295546
3671,2010-09-02,18.342236054311115
3672,2010-09-03,-13.995958779209786
3673,2010-09-07,28.270485505973625
3674,2010-09-08,17.75896885811926
3675,2010-09-09,9.92370702100294
3676,2010-09-10,-4.117408021051972
3677,2010-09-13,-13.271508410214437
3678,2010-09-14,-7.991384958346146
3679,2010-09-15,1.1354676946851896
3680,2010-09-16,-5.317768271287264
3681,2010-09-17,0.2788735547936767
3682,2010-09-20,-8.231447447267726
3683,2010-09-21,6.34783044229556
3684,2010-09-22,9.136559856373367
3685,2010-09-23,33.314689379454535
3686,2010-09-24,-3.7839976118820573
3687,2010-09-27,8.163008416818286
3688,2010-09-28,9.334849032577324
3689,2010-09-29,22.00923786745625
3690,2010-09-30,31.14930168138676
3691,2010-10-01,9.822522301991967
3692,2010-10-04,32.19729118907196
3693,2010-10-05,1.5141435198831914
3694,2010-10-06,-4.246236515758312
3695,2010-10-07,-2.4460519084029215
3696,2010-10-08,-16.047601301455586
3697,2010-10-11,-42.765035605844616
3698,2010-10-12,-43.08542695747275
3699,2010-10-13,-40.50693935717243
3700,2010-10-14,-28.642863631808552
3701,2010-10-15,-41.3417798969881
3702,2010-10-18,-40.48333985417503
3703,2010-10-19,-17.257588475131286
3704,2010-10-20,-30.392246225206577
3705,2010-10-21,-38.699973355424504
3706,2010-10-22,-45.75794605865792
3707,2010-10-25,-29.57913522029338
3708,2010-10-26,-21.706706201715917
3709,2010-10-27,-13.850667209128801
3710,2010-10-28,-11.05681708941728
3711,2010-10-29,-5.861339551342951
3712,2010-11-01,4.590240914286255
3713,2010-11-02,0.350120902143658
3714,2010-11-03,-31.362191120866385
3715,2010-11-04,-44.49506057094948
3716,2010-11-05,-49.988081503642206
3717,2010-11-08,-49.62939087463894
3718,2010-11-09,-38.13531294107463
3719,2010-11-10,-47.245705485214216
3720,2010-11-11,-44.84648403286138
3721,2010-11-12,-15.005418596251104
3722,2010-11-15,-22.047202299039157
3723,2010-11-16,17.048313970495315
3724,2010-11-17,2.060796115728408
3725,2010-11-18,-43.507784975255845
3726,2010-11-19,-54.14815218663705
3727,2010-11-22,-49.55224700312624
3728,2010-11-23,-15.703530855204576
3729,2010-11-24,-33.18904625650987
3730,2010-11-26,8.37775610063153
3731,2010-11-29,-3.4480321805574476
3732,2010-11-30,31.322441149777546
3733,2010-12-01,-6.429792201107489
3734,2010-12-02,-39.53314925481544
3735,2010-12-03,-59.85553695946311
3736,2010-12-06,-59.684103258509424
3737,2010-12-07,-58.282529018365096
3738,2010-12-08,-61.63709001881267
3739,2010-12-09,-68.26347651869253
3740,2010-12-10,-63.20059898799815
3741,2010-12-13,-64.09317775653966
3742,2010-12-14,-63.19511498192742
3743,2010-12-15,-58.01185441527247
3744,2010-12-16,-65.59217373936156
3745,2010-12-17,-80.95099760784933
3746,2010-12-20,-77.20933591674748
3747,2010-12-21,-75.07367975242323
3748,2010-12-22,-87.97114449990664
3749,2010-12-23,-75.51736084221909
3750,2010-12-27,-58.803746637539575
3751,2010-12-28,-59.73903706038669
3752,2010-12-29,-62.674170679006465
3753,2010-12-30,-59.46388738756076
3754,2010-12-31,-56.1803936400205
3755,2011-01-03,-55.787877527823355
3756,2011-01-04,-58.70069147499453
3757,2011-01-05,-63.429758251203964
3758,2011-01-06,-58.523849604613986
3759,2011-01-07,-61.991825441765286
3760,2011-01-10,-56.61646009413903
3761,2011-01-11,-65.14374210981896
3762,2011-01-12,-73.30116621973576
3763,2011-01-13,-71.82054034006921
3764,2011-01-14,-83.20077751563343
3765,2011-01-18,-78.40893799416841
3766,2011-01-19,-59.89028967879108
3767,2011-01-20,-51.17495359583398
3768,2011-01-21,-44.43357548764624
3769,2011-01-24,-55.65289199523278
3770,2011-01-25,-56.57557583113652
3771,2011-01-26,-69.04500669946799
3772,2011-01-27,-75.29800580807364
3773,2011-01-28,-21.28118984182197
3774,2011-01-31,-30.586579974303447
3775,2011-02-01,-57.96517831983516
3776,2011-02-02,-63.75712155913084
3777,2011-02-03,-71.12229994902975
3778,2011-02-04,-80.65702249959122
3779,2011-02-07,-76.24744371443552
3780,2011-02-08,-82.20578722085838
3781,2011-02-09,-81.54539376200182
3782,2011-02-10,-78.87523538310131
3783,2011-02-11,-83.68945394103483
3784,2011-02-14,-80.28236880454861
3785,2011-02-15,-75.085328573992
3786,2011-02-16,-70.42346678326533
3787,2011-02-17,-72.26848071257456
3788,2011-02-18,-73.84075413608747
3789,2011-02-22,-11.399558291846233
3790,2011-02-23,8.477979223874172
3791,2011-02-24,-5.0477480352748785
3792,2011-02-25,-37.73127526385957
3793,2011-02-28,-50.73670543905263
3794,2011-03-01,-10.675155888545817
3795,2011-03-02,-15.290130175256877
3796,2011-03-03,-46.69425569859396
3797,2011-03-04,-40.131886565348395
3798,2011-03-07,-15.967921954291342
3799,2011-03-08,-29.334370803155366
3800,2011-03-09,-23.536434200067674
3801,2011-03-10,3.471536946029346
3802,2011-03-11,-27.181628307914252
3803,2011-03-14,-10.78002230166851
3804,2011-03-15,44.69643897937783
3805,2011-03-16,148.98254794307059
3806,2011-03-17,82.28077862577402
3807,2011-03-18,43.809345106037654
3808,2011-03-21,-22.32009331527587
3809,2011-03-22,-29.644381626175345
3810,2011-03-23,-45.40888526501669
3811,2011-03-24,-60.076010550904925
3812,2011-03-25,-61.56142662754257
3813,2011-03-28,-39.6700835196483
3814,2011-03-29,-57.63501456313247
3815,2011-03-30,-63.92382371820531
3816,2011-03-31,-62.5192265506102
3817,2011-04-01,-67.10899384099145
3818,2011-04-04,-64.43536605888482
3819,2011-04-05,-67.50357936406442
3820,2011-04-06,-71.75037431699127
3821,2011-04-07,-68.64157636138708
3822,2011-04-08,-58.43913135741923
3823,2011-04-11,-73.70174629697448
3824,2011-04-12,-67.02989364802824
3825,2011-04-13,-69.36645195111885
3826,2011-04-14,-77.03219130700091
3827,2011-04-15,-86.68701642343228
3828,2011-04-18,-65.56088658775303
3829,2011-04-19,-80.28856744706295
3830,2011-04-20,-88.3610047485135
3831,2011-04-21,-93.536313106714
3832,2011-04-25,-81.00372080698725
3833,2011-04-26,-82.39540864802842
3834,2011-04-27,-85.95181518279702
3835,2011-04-28,-94.50442776645448
3836,2011-04-29,-92.85627453644008
3837,2011-05-02,-78.03138297697271
3838,2011-05-03,-69.12081843505462
3839,2011-05-04,-64.12867891100433
3840,2011-05-05,-49.191221091401644
3841,2011-05-06,-46.78490961232262
3842,2011-05-09,-63.75891467339636
3843,2011-05-10,-79.71645433223355
3844,2011-05-11,-66.8396836075409
3845,2011-05-12,-79.05402378457677
3846,2011-05-13,-65.66103679101235
3847,2011-05-16,-50.122136210721635
3848,2011-05-17,-59.790273379291364
3849,2011-05-18,-76.8312412198527
3850,2011-05-19,-85.2689281784914
3851,2011-05-20,-60.97338982657902
3852,2011-05-23,-48.85614326917943
3853,2011-05-24,-55.65137686917609
3854,2011-05-25,-65.6867781335219
3855,2011-05-26,-77.81482806488424
3856,2011-05-27,-79.05395210361553
3857,2011-05-31,-85.46786047468493
3858,2011-06-01,-49.070534256433575
3859,2011-06-02,-54.536228881329066
3860,2011-06-03,-56.42434125754937
3861,2011-06-06,-49.10536546445314
3862,2011-06-07,-55.16395937567489
3863,2011-06-08,-44.90966616335794
3864,2011-06-09,-59.208744622776294
3865,2011-06-10,-43.82988170928684
3866,2011-06-13,-33.1078497077786
3867,2011-06-14,-52.6168127172956
3868,2011-06-15,-6.5875950965010475
3869,2011-06-16,15.951569615468998
3870,2011-06-17,0.8783995410751686
3871,2011-06-20,-28.659200047043043
3872,2011-06-21,-45.63011983339612
3873,2011-06-22,-51.10267097776074
3874,2011-06-23,-39.434647144523865
3875,2011-06-24,-11.408548503530369
3876,2011-06-27,-20.668847882561806
3877,2011-06-28,-42.204258884418266
3878,2011-06-29,-69.5211689466351
3879,2011-06-30,-79.03503227259705
3880,2011-07-01,-85.07152891417081
3881,2011-07-05,-83.75432857538061
3882,2011-07-06,-79.81584026894456
3883,2011-07-07,-84.0865788626177
3884,2011-07-08,-84.61834038432087
3885,2011-07-11,-52.607115903806346
3886,2011-07-12,-32.210357296340646
3887,2011-07-13,-30.73704996531046
3888,2011-07-14,-16.87443463227669
3889,2011-07-15,-35.97591676319365
3890,2011-07-18,-12.571685371302294
3891,2011-07-19,-39.70401117966742
3892,2011-07-20,-42.72783766179862
3893,2011-07-21,-64.11164513239697
3894,2011-07-22,-64.66654573578569
3895,2011-07-25,-38.56588557298886
3896,2011-07-26,-25.31310753863454
3897,2011-07-27,20.891289471905907
3898,2011-07-28,32.91089586124269
3899,2011-07-29,62.07725283159766
3900,2011-08-01,32.35857237392827
3901,2011-08-02,53.792650512878595
3902,2011-08-03,25.53536555196115
3903,2011-08-04,200.35486883202373
3904,2011-08-05,197.4474269388977
3905,2011-08-08,689.3150517022827
3906,2011-08-09,255.20134558347536
3907,2011-08-10,483.3607833807139
3908,2011-08-11,348.3179195645439
3909,2011-08-12,261.4832354939331
3910,2011-08-15,143.97401169200486
3911,2011-08-16,166.1428322972181
3912,2011-08-17,134.59248737979442
3913,2011-08-18,451.97099921649556
3914,2011-08-19,454.71891106688463
3915,2011-08-22,434.4963653971911
3916,2011-08-23,248.08500414128116
3917,2011-08-24,232.22347835185383
3918,2011-08-25,343.5651448947774
3919,2011-08-26,223.78951927643925
3920,2011-08-29,136.4861094829298
3921,2011-08-30,148.02566012254738
3922,2011-08-31,116.63413969308885
3923,2011-09-01,124.59053750143164
3924,2011-09-02,177.01509075976628
3925,2011-09-06,268.94600596014993
3926,2011-09-07,170.87970125422635
3927,2011-09-08,213.06757266077852
3928,2011-09-09,340.97432996242287
3929,2011-09-12,349.1122611977637
3930,2011-09-13,310.7002608393857
3931,2011-09-14,247.01990528045212
3932,2011-09-15,181.25219425395005
3933,2011-09-16,156.3461916964858
3934,2011-09-19,198.98760989190419
3935,2011-09-20,211.54687958252748
3936,2011-09-21,332.7860469115992
3937,2011-09-22,450.24509042602585
3938,2011-09-23,447.85432337462953
3939,2011-09-26,379.80679203914497
3940,2011-09-27,339.7400437530862
3941,2011-09-28,442.22335872988265
3942,2011-09-29,375.32909598170727
3943,2011-09-30,504.3979835093148
3944,2011-10-03,585.9584211240594
3945,2011-10-04,429.35522504433834
3946,2011-10-05,339.1610112522076
3947,2011-10-06,294.07482315516404
3948,2011-10-07,294.5101053391156
3949,2011-10-10,210.24195178393256
3950,2011-10-11,203.98109435645028
3951,2011-10-12,164.83740586376075
3952,2011-10-13,151.45594824846876
3953,2011-10-14,96.64826799766468
3954,2011-10-17,218.44865147081237
3955,2011-10-18,171.1431465702933
3956,2011-10-19,242.53181276022178
3957,2011-10-20,250.79419958126778
3958,2011-10-21,167.14111020896542
3959,2011-10-24,122.49011220570162
3960,2011-10-25,191.7125322137556
3961,2011-10-26,136.1750865939457
3962,2011-10-27,42.757700980673576
3963,2011-10-28,21.242972656852544
3964,2011-10-31,135.14024239868627
3965,2011-11-01,254.71146497158043
3966,2011-11-02,202.24693633082757
3967,2011-11-03,149.07985196009372
3968,2011-11-04,140.99837600137255
3969,2011-11-07,135.30794620679058
3970,2011-11-08,83.2853688221046
3971,2011-11-09,300.3626467679012
3972,2011-11-10,205.06771509627742
3973,2011-11-11,138.3466943001198
3974,2011-11-14,162.12148812502437
3975,2011-11-15,165.31014326387776
3976,2011-11-16,223.9366246812715
3977,2011-11-17,250.7374624756253
3978,2011-11-18,186.05703085304913
3979,2011-11-21,208.8315481232819
3980,2011-11-22,185.45096400797604
3981,2011-11-23,237.0634321135467
3982,2011-11-25,249.51419962744626
3983,2011-11-28,190.2022656264278
3984,2011-11-29,155.87601677863995
3985,2011-11-30,92.14462769364252
3986,2011-12-01,77.67599283828895
3987,2011-12-02,83.8084884803834
3988,2011-12-05,91.88093614325055
3989,2011-12-06,99.32307699539706
3990,2011-12-07,111.28415852018327
3991,2011-12-08,155.13327086987147
3992,2011-12-09,61.550896749393814
3993,2011-12-12,52.57389864936579
3994,2011-12-13,46.74953897337116
3995,2011-12-14,60.683565315471924
3996,2011-12-15,42.23945550119322
3997,2011-12-16,26.75255136389262
3998,2011-12-19,39.9568837875521
3999,2011-12-20,9.252457959012077
4000,2011-12-21,-25.790480528646242
4001,2011-12-22,-28.51685756929146
4002,2011-12-23,-35.68222777419504
4003,2011-12-27,-14.373640446616662
4004,2011-12-28,13.737687197052992
4005,2011-12-29,1.750300660736059
4006,2011-12-30,14.46919137728446
4007,2012-01-03,15.931243465490184
4008,2012-01-04,1.7644475644450495
4009,2012-01-05,-10.64850851620082
4010,2012-01-06,-23.911261226729664
4011,2012-01-09,-16.893889584580677
4012,2012-01-10,-22.99031474318741
4013,2012-01-11,-15.416553226805888
4014,2012-01-12,-23.262225510249323
4015,2012-01-13,-15.208710913950881
4016,2012-01-17,6.388204233176907
4017,2012-01-18,-14.709600765534844
4018,2012-01-19,-31.22223820293476
4019,2012-01-20,-54.5751863083708
4020,2012-01-23,-48.37036829564465
4021,2012-01-24,-40.54464533737183
4022,2012-01-25,-49.10337793053782
4023,2012-01-26,-45.45701882997929
4024,2012-01-27,-45.78856639260334
4025,2012-01-30,-33.134154061897334
4026,2012-01-31,-31.805015867415477
4027,2012-02-01,-44.222047714172334
4028,2012-02-02,-52.513012947276934
4029,2012-02-03,-63.193710841603945
4030,2012-02-06,-55.408632055514886
4031,2012-02-07,-56.862135559704996
4032,2012-02-08,-49.8402724957719
4033,2012-02-09,-43.20072624601403
4034,2012-02-10,-10.139855277585355
4035,2012-02-13,-37.1276268043128
4036,2012-02-14,-29.923176884206214
4037,2012-02-15,-4.823097499573521
4038,2012-02-16,-34.64863783165089
4039,2012-02-17,-55.09146820186618
4040,2012-02-21,-49.33788541404539
4041,2012-02-22,-49.33823300744473
4042,2012-02-23,-68.0610398773282
4043,2012-02-24,-61.46786281971379
4044,2012-02-27,-49.120378615039044
4045,2012-02-28,-52.158483804241484
4046,2012-02-29,-45.63612760556009
4047,2012-03-01,-61.743725385553205
4048,2012-03-02,-61.53090693303801
4049,2012-03-05,-50.8842375282253
4050,2012-03-06,-8.822187662978479
4051,2012-03-07,-36.5307301596369
4052,2012-03-08,-52.67903313579791
4053,2012-03-09,-64.43658557413647
4054,2012-03-12,-82.95807124168962
4055,2012-03-13,-92.76252681331866
4056,2012-03-14,-88.24857028431364
4057,2012-03-15,-86.73115687968001
4058,2012-03-16,-97.80125219123673
4059,2012-03-19,-91.20852183012059
4060,2012-03-20,-84.3425320564017
4061,2012-03-21,-89.66431705413501
4062,2012-03-22,-84.49385176261731
4063,2012-03-23,-93.44296734129753
4064,2012-03-26,-99.6518308985178
4065,2012-03-27,-85.34505714626286
4066,2012-03-28,-86.80568632979407
4067,2012-03-29,-86.75146022540059
4068,2012-03-30,-86.41620699974328
4069,2012-04-02,-84.62378820798321
4070,2012-04-03,-84.60817110213227
4071,2012-04-04,-75.00182592722285
4072,2012-04-05,-71.0460226055925
4073,2012-04-09,-42.05360684768988
4074,2012-04-10,-18.43924738412761
4075,2012-04-11,-25.54543686227038
4076,2012-04-12,-66.10703790128292
4077,2012-04-13,-32.27485705212604
4078,2012-04-16,-33.03146339682803
4079,2012-04-17,-48.761415293676635
4080,2012-04-18,-47.3687788885465
4081,2012-04-19,-51.34869650369308
4082,2012-04-20,-64.11989834936503
4083,2012-04-23,-42.725962070543005
4084,2012-04-24,-55.19761643734756
4085,2012-04-25,-72.37398616982716
4086,2012-04-26,-79.70175153571671
4087,2012-04-27,-78.88190452116237
4088,2012-04-30,-68.12715774569682
4089,2012-05-01,-75.31377997985385
4090,2012-05-02,-71.80535978800077
4091,2012-05-03,-62.57002625700994
4092,2012-05-04,-40.2275985389831
4093,2012-05-07,-44.21358790749622
4094,2012-05-08,-42.608164004375055
4095,2012-05-09,-26.594198686867514
4096,2012-05-10,-44.05267807482312
4097,2012-05-11,-28.056904419526347
4098,2012-05-14,4.557300110142592
4099,2012-05-15,6.397755965183819
4100,2012-05-16,11.331505710015904
4101,2012-05-17,52.260020503584315
4102,2012-05-18,62.840693513521046
4103,2012-05-21,6.868072846169355
4104,2012-05-22,13.639476702631441
4105,2012-05-23,11.40512788660834
4106,2012-05-24,-1.8458429188975174
4107,2012-05-25,2.714984022882277
4108,2012-05-29,-9.079412315787465
4109,2012-05-30,44.270196983386654
4110,2012-05-31,41.8557667867309
4111,2012-06-01,92.60699022803067
4112,2012-06-04,78.71749316659634
4113,2012-06-05,50.925587543188385
4114,2012-06-06,6.735095193133532
4115,2012-06-07,-3.2822178015862846
