,Date,1m_BBG,2m_BBG,3m_BBG,6m_BBG,9m_BBG,12m_BBG
1138,2013-03-15,0.0025715209697168007,0.018278298128545867,0.020083210495808412,0.015307376599157152,0.018690975693486545,0.01172446611606448
1139,2013-03-18,0.1808516947840788,0.1233797525503304,0.08020776026113952,0.06390142013584721,0.06879671772243756,0.037628345576406375
1140,2013-03-19,0.315631371545648,0.2105352749464522,0.17351912905410094,0.1281347661637804,0.08275487561414807,0.08572269436512081
1141,2013-03-20,-0.28772760823659316,-0.2244808698308436,-0.17335752639258495,-0.11991157929282159,-0.09123197721553433,-0.07958815713132916
1142,2013-03-21,0.18240765212248422,0.12438138378984331,0.08732486999290234,0.06233699434052542,0.045650237498458646,0.05351552393031378
1143,2013-03-22,-0.010269134919173362,0.012743574981165962,0.00497576548113865,-0.006286407669359173,0.006873724408931858,-0.004332532277710133
1144,2013-03-25,0.04073417889386066,0.008230185060159823,0.00029455206162576353,0.013721602011817602,-0.003261786653937393,0.005992666943317904
1145,2013-03-26,-0.15641081767706055,-0.08280962599693598,-0.06017193205488802,-0.04553105039722827,-0.02953992493006452,-0.021059441454864714
1146,2013-03-27,0.03281929803753125,-0.004507518609146111,-0.00916753480118604,-0.0022325775739511222,0.007175442600771742,0.011652018466550285
1147,2013-03-28,-0.03808348759910063,-0.017040250382270417,0.002357299876188046,0.0007756979785968898,-0.004522229926058885,-0.003798401781807237
1150,2013-02-04,-0.10442192418097485,-0.07761236797925486,-0.05361777618623542,-0.04302415555171979,-0.028941614718305808,-0.01720641206529483
1151,2013-03-04,0.18221508097683636,0.09812574918349992,0.07640826954257784,0.05530770554225328,0.03568609425729097,0.033511998825677125
1152,2013-04-04,0.022899097819534253,0.017366082500054114,0.01426779052696281,0.008879678362100352,0.027747461029661302,0.03527096612600755
1153,2013-05-04,0.05395747734134382,0.03383511555169583,0.02076954432243272,0.028710915694246664,0.01842571369767998,0.009196457799722113
1154,2013-08-04,-0.11838403623480598,-0.0836650955110434,-0.09099453993021056,-0.05515663685599059,-0.04758395197680765,-0.04103225891591289
1155,2013-09-04,-0.12689620079094033,-0.10919537186649231,-0.08346272922667863,-0.06354998811697343,-0.040545782265698604,-0.03581440671925751
1156,2013-10-04,-0.01367812966083426,-0.017757824266290467,-0.02651281161453989,-0.03682859864915322,-0.04646287777227143,-0.031448967942551476
1157,2013-11-04,-0.04139934241473031,0.0077299658809577565,0.016787000391142337,0.0009950946479007072,-0.009074381067542325,-0.018862132301476597
1158,2013-12-04,0.016222484005798066,-0.005680146607312753,0.006933246544019944,0.006820526300714613,0.0024298400650826224,0.010122616330303202
1159,2013-04-15,0.5369515354827212,0.3347129266068356,0.2530429586711316,0.15282229989466223,0.10038834328514579,0.0769660704314683
1160,2013-04-16,-0.11312744092881422,-0.07157428624654838,-0.06978652132159735,-0.05129195857982338,-0.03715959532708224,-0.03793727234430433
1161,2013-04-17,0.32407193582261895,0.25268810331765557,0.2018885027452033,0.1397862541039394,0.11815943053879718,0.10047992948206219
1162,2013-04-18,0.1984718779623742,0.16701605552603738,0.13900616186916825,0.10351176602570233,0.07335581604395758,0.07847341351080694
1163,2013-04-19,-0.27678812336671643,-0.2000489048035996,-0.16250082550451883,-0.09700948210586857,-0.07696675911043516,-0.05931932465585188
1164,2013-04-22,-0.10054220653108892,-0.0809395188808476,-0.06498270256723482,-0.03805473244051416,-0.0265120779149004,-0.03525927129597184
1165,2013-04-23,-0.14626977710676592,-0.12858379551378374,-0.1192533963597251,-0.09848120904821422,-0.08328571345131308,-0.06214700183597621
1166,2013-04-24,-0.03837300497560925,-0.039581169720484644,-0.02672243266213903,-0.024967615886112293,-0.023762282656884848,-0.03390479980798422
1167,2013-04-25,-0.02014464510819214,0.0015982502895393047,0.008484607673922895,0.008481746933893808,0.0021906578974582036,-0.014875888206831722
1168,2013-04-26,0.06183634219097023,0.03818426600468694,0.04547077736269145,0.006437565253413657,-0.0051500525790934,0.014124569762373529
1169,2013-04-29,-0.03977991001862358,-0.040031810290572234,-0.061784952021676554,-0.03522302093547114,-0.03971203983187499,-0.04499803683848047
1170,2013-04-30,0.056824257717464466,0.027338300249849734,0.03204746774936362,0.015094089002254174,0.011752962344807827,0.009451285289840072
1171,2013-01-05,0.05393932866295015,0.04662384151464671,0.05490677540923894,0.047760135797441094,0.031145781176307175,0.03174000454228598
1172,2013-02-05,-0.08931659905293732,-0.04964584173466635,-0.04156413236534384,-0.03749982124092732,-0.028569892746164394,-0.029049191309712397
1173,2013-03-05,-0.10111948225024081,-0.0747308366165148,-0.0695483508692285,-0.043345979139501445,-0.03894189044794849,-0.03700934581320492
1174,2013-06-05,-0.03405192210514296,-0.04048450689806793,-0.027804161475237787,-0.022228735119561582,-0.011070040761821387,0.0010470613192421485
1175,2013-07-05,-0.00603568419288536,-0.005475737956383675,-0.005938143607114865,-0.015230854280616879,-0.00025357532131720095,-0.011456672747918506
1176,2013-08-05,0.052426610356760994,0.05806040545430102,0.06623183491612727,0.04578826697687388,0.02945706691692318,0.019056868240912683
1177,2013-09-05,-0.030568873255818363,-0.017012149269238108,-0.01727066898190821,0.008834475681293252,0.0007736373344540137,0.006434743796371212
1178,2013-10-05,0.046980814919579617,0.022307458271494385,0.04670089138591926,0.048777334639584335,0.04436340419391405,0.046619744541698704
1179,2013-05-13,0.07610599396478568,0.03986910539035926,0.02052739164571049,0.02185783388560103,0.012139729547857137,0.009925535208409775
1180,2013-05-14,0.0009497007832834914,-0.004011876042365747,0.005787783233018429,-0.007501744568107482,-0.0003725448189251246,-0.0008477777902489159
1181,2013-05-15,-0.013379630107877793,0.004347842568923399,0.019353012001950276,0.01761788455725899,0.02110697739128775,0.030976147086964056
1182,2013-05-16,-0.006876874954523271,-0.004885371474149025,-0.009367974742108154,-0.0054846121986140695,-0.005835165853141477,-0.0023871644748241216
1183,2013-05-17,-0.08354364422528981,-0.028970216786941005,-0.00937911349736098,0.020634865175160444,0.015867336550787536,0.01828439242224711
1184,2013-05-20,0.09591979172296172,0.045205468794063064,0.02141528656544245,0.008493342340489374,0.013658779631525064,0.01180503536587274
1185,2013-05-21,0.020249739677766998,0.033531147030167796,0.03289578705548779,0.022587235718731336,0.019778626282760614,0.015089961862484902
1186,2013-05-22,0.006281870235861353,0.0,0.005342110205725392,0.0022906344660147404,1.3326529399559917e-05,0.0
1187,2013-05-23,0.15230945574717558,0.10718688095247586,0.08906015797006228,0.057136937198669635,0.05285562148272116,0.040214216736489394
1188,2013-05-24,0.0025258045257510187,-0.006498311550387714,-0.0193075662024208,-0.020717699039602633,-0.0039875338923160975,-0.009232289394940696
1191,2013-05-29,0.06181040970912499,0.03504436253786869,0.02134204161375597,0.014778273743648374,0.016300092320375326,0.01615519008730848
1192,2013-05-30,-0.0370413573334869,-0.015161012746350622,-0.0028663161700461792,-0.00614590848571861,-0.009075718815161449,-0.010759445954274693
1193,2013-05-31,0.003890941734199682,0.04096748632034375,0.03952097306791469,0.019936132321367817,0.025241186783016234,0.01610677643548475
1194,2013-03-06,0.33231239633600307,0.1886256085026503,0.13712024322252048,0.10933283032600816,0.09382066235162068,0.07861484547670283
1195,2013-04-06,0.017663301840734613,0.03229644419557265,0.030555769610058237,0.00193367034324754,0.0064845898060821305,0.007688939163386976
1196,2013-05-06,0.07202970422414712,0.04600723063929468,0.026199688997584625,0.03329152191674334,0.021051826457864076,0.02170943288117222
1197,2013-06-06,0.08092766038115062,0.06968773668110106,0.0701189425757538,0.04153967005587944,0.04701156749964097,0.0465646349762725
1198,2013-07-06,-0.3181358337654271,-0.2140219290503751,-0.17933267146505494,-0.11969459313084196,-0.10117017748819512,-0.09714753479440463
1199,2013-10-06,0.02169781640580193,-0.008244179211121083,-0.007924303544384781,-0.011778348328553179,-0.0016545420554634482,0.018891617309053643
1200,2013-11-06,0.1761530342373716,0.1296831948647763,0.1081907874353425,0.06610683037988441,0.06254765193450407,0.04676459150653067
1201,2013-12-06,0.2250758344744923,0.17227195989062283,0.1412509788556131,0.10456184245794908,0.08393256750409939,0.07248579176522063
1202,2013-06-13,-0.17902350750389928,-0.1090207641422779,-0.07556017970368145,-0.04757763606897902,-0.04765630949795385,-0.055172969905585845
1203,2013-06-14,0.022628489276397046,0.006735538376148931,0.009593604919447829,0.019559526469825173,0.003999951942506241,0.0082391525752743
1204,2013-06-17,0.077862735710299,0.04730851368170219,0.019350584956464356,-0.00784410313202244,-0.0005431079351848611,-0.0037653584789105743
1205,2013-06-18,-0.10550654712244778,-0.08246221133507858,-0.06914300078052082,-0.04243583355070757,-0.0370050584154239,-0.027035836852577044
1206,2013-06-19,-0.012933089500521966,-0.020506218277782207,-0.020829185242579262,-0.009179374670263862,-0.0020223151458861333,-0.010062221385212289
1207,2013-06-20,0.5666755613197336,0.4183130933738064,0.3613363501695981,0.22250036292113018,0.17473375772037758,0.15204455613307877
1208,2013-06-21,-0.202713424907638,-0.13625769089141737,-0.12049370876664711,-0.07613481992816484,-0.05838808734475465,-0.0518881017791365
1209,2013-06-24,0.07360657240926005,0.09770589641606398,0.10868925226590087,0.08767826006734558,0.0712186535699757,0.05625547639546169
1210,2013-06-25,-0.09092219135151292,-0.0689097810186573,-0.06023460635629729,-0.0090534921237575,-0.002753503004657376,-0.002121411435213494
1211,2013-06-26,-0.10232485813219772,-0.0883594071804169,-0.07877515799713153,-0.05888103293159086,-0.04496745091094556,-0.03432342967536517
1212,2013-06-27,-0.07007093731025738,-0.04248460407478227,-0.030825373594537964,-0.02827456136037665,-0.021498040613099456,-0.019650265520467447
1213,2013-06-28,0.0016648856577843318,-0.011086543075682465,-0.016629312851412115,-0.016012753456288498,-0.017044552737052188,-0.013938721073439964
1214,2013-01-07,-0.06085188821115006,-0.06912451560768718,-0.06789917525665179,-0.04923886990672721,-0.037528412633209496,-0.021950799891529482
1215,2013-02-07,0.049377575855164224,0.04307607730409502,0.037445355700403304,0.029565453075848902,0.02122502726964437,0.019012452667656277
1216,2013-03-07,-0.03514644918995313,-0.04384269506366101,-0.03418009846346781,-0.03582232893757731,-0.023655281253547433,-0.02659080579842954
1219,2013-08-07,-0.06697275078534204,-0.08346441155209283,-0.08466607871223675,-0.04694140922853851,-0.04182056919002097,-0.0313666146859084
1220,2013-09-07,-0.03769054329214183,-0.04729921972799045,-0.062126113189786,-0.0782486796810683,-0.05972537575275039,-0.05176224848034716
1221,2013-10-07,-0.011974538225471343,-0.0007582063202532519,0.01911564156094525,0.01368185751720441,0.014889373185136279,0.004384627290184184
1222,2013-11-07,-0.06579769214141529,-0.07904458420921912,-0.07197018817713718,-0.0626295458348698,-0.06216518708490548,-0.05955999160025649
1223,2013-12-07,0.030338375512735105,0.046367527991419744,0.043894080836383464,0.0446476755905143,0.03162939329158476,0.03678959227186818
1224,2013-07-15,-0.029885503839339966,-0.01920165479148661,-0.031370771933553754,-0.02572441158336025,-0.025691740845656064,-0.019194584104556545
1225,2013-07-16,0.1348201387181973,0.06450305224350816,0.060799976461038074,0.042606616812003395,0.031674391884224384,0.028871633249423878
1226,2013-07-17,-0.0765752090628593,-0.04929465169398051,-0.04380985023985362,-0.026069667954288334,-0.013106592447257759,-0.025948216173684924
1227,2013-07-18,-0.0229901657872581,-0.03296764831535437,-0.020702654401643206,-0.021403246110821783,-0.023788128137897435,-0.009664682433150551
1228,2013-07-19,-0.11683789375119691,-0.05424560773168219,-0.04460505099756984,0.00016804337839815275,0.004519775749308064,-0.0008616693792186103
1229,2013-07-22,-0.08735476471580372,-0.048383835144265364,-0.047731279914880576,-0.035471982696314464,-0.021350654923938395,-0.01271608988586237
1230,2013-07-23,0.01512385316923881,-0.005082117790785823,-0.005959645471822039,-0.013139586593211683,-0.0030751755824789395,0.009448734875372455
1231,2013-07-24,0.11388245614284442,0.05334551736364901,0.07400899186324117,0.05856642984844629,0.04726638370342129,0.02399263832968135
1232,2013-07-25,-0.05576900258472772,-0.03232865162586196,-0.026313067509029953,-0.02242100923028645,-0.01766257399265092,-0.018311947015285046
1233,2013-07-26,-0.012862963747449774,0.007832517022311691,-0.011207527847573284,-0.014237296615807304,-0.01634024940980283,-0.004940093589557604
1234,2013-07-29,0.05228747721250393,0.024282739869131653,0.023938477946017445,0.003871905878597426,0.010541560421445384,0.004322520323981838
1235,2013-07-30,0.07477921320880743,0.02896723679091595,0.00969815996814627,0.0022326903677034604,0.0037122210349256335,0.0006529182792867072
1236,2013-07-31,-0.08194392499359038,-0.08478291757647483,-0.06152019751673554,-0.04765301904338326,-0.051872754281736544,-0.023897235801588645
1237,2013-01-08,-0.027030533194508655,-0.0074237945913171455,-0.02125545163383258,-0.017599761995274132,-0.026571913655797808,-0.034909827328434395
1238,2013-02-08,-0.17981097755088682,-0.09629691122430195,-0.06262923926383357,-0.0396045045983191,-0.030411128871335236,-0.039540558145051974
1239,2013-05-08,0.0002896820467213068,0.004040553851826889,-0.028556823911084606,-0.030690821681014335,-0.013825500248292877,0.01889359708115168
1240,2013-06-08,0.14185353094070474,0.08183060151103949,0.09073946278529443,0.05946907081872399,0.04700744263325696,0.030047155358796873
1241,2013-07-08,0.06718728744431601,0.051303458240207434,0.04877140990854367,0.043230408562313194,0.030041012396412548,0.02427521448920089
1242,2013-08-08,-0.07297051639232754,-0.030928238360114158,-0.027573794889539482,-0.0351331889359362,-0.03255381122728018,-0.028805635158804077
1243,2013-09-08,0.08842725063736179,0.04200006568859749,0.04107005973770805,0.0345849186566598,0.03941119380136615,0.036689282520147026
1244,2013-12-08,0.10529448011920683,0.08391408502690467,0.052019553170336685,0.03528486323732993,0.013389010122721201,0.002706190827145516
1245,2013-08-13,-0.09054683657581852,-0.06185431835945798,-0.06496741248726079,-0.04041946681571695,-0.028824843853600624,-0.011033563479078023
1246,2013-08-14,0.04412027229719495,0.025176721080928166,0.037803367794266185,0.029513795373387053,0.03424676966184781,0.019939274810281127
1247,2013-08-15,0.24898132450193788,0.15238568834842403,0.13427616287092814,0.07989061435323541,0.0732089531492266,0.07369735841193203
1248,2013-08-16,-0.00858679317510247,-0.028561065518189266,-0.02176058451122298,-0.01656112868970805,-0.013744220784108752,-0.0032759049588688693
1249,2013-08-19,0.06594813295950241,0.07376418502160087,0.052798563183840574,0.031072936289375352,0.008885468974338284,-0.0034260665645095
1250,2013-08-20,-0.07385575672856959,-0.04763809596420576,-0.03908021679399776,-0.028980550595397392,-0.019853368156690365,-0.00804220635029973
1251,2013-08-21,0.07515099961553195,0.0349548033051752,0.012580367892969235,0.012591742732366962,-0.0034243928984707406,-0.02519366721257299
1252,2013-08-22,-0.019136534200468347,-0.01012127202839408,-0.002514676519912995,-0.0083171662107413,-0.0024431545132754806,-0.0015098920577067965
1253,2013-08-23,-0.09391292913541749,-0.05471546801839455,-0.04524896357964825,-0.03629977959598496,-0.023483823447789764,-0.009489525591664383
1254,2013-08-26,0.07504816285103177,0.02623509360594789,-0.013912395922315968,-0.009339441283015226,-0.00845529545699819,-0.015438845089692954
1255,2013-08-27,0.4113708683673658,0.3263623065170611,0.2778113090605161,0.2037213171675225,0.18274527292288223,0.12175959209330234
1256,2013-08-28,-0.09313655721302672,-0.039267929865205664,-0.009838445808537655,0.0002035273008200722,0.0018271274574865881,0.004571232600270481
1257,2013-08-29,0.049938158135630184,-0.017742378198216113,0.029425760814021595,0.03256483166852875,0.022706064701411455,0.038144254121394994
1258,2013-08-30,0.053254126822299463,0.04836202819369517,0.03227443777523997,0.017304173573009063,0.031409976659353855,0.006586362511066257
1261,2013-04-09,-0.08249272217865744,-0.06700715634626964,-0.052919596163161775,-0.04929829053292445,-0.03961527178191748,0.011790421869190215
1262,2013-05-09,-0.051951948341784515,-0.02068688243614103,-0.03462540888783072,-0.01847368201246724,0.002955051779217399,-0.020555046752702144
1263,2013-06-09,0.008144471078323834,-0.01647880132465429,-0.013171143542122121,-0.007322905000849644,-0.015739405359582515,-0.004566509150748743
1264,2013-09-09,-0.03045152334459389,-0.014442328057143183,-0.029049470128278077,-0.03746354105824867,-0.006156147730726147,-0.04335209740093515
1265,2013-10-09,-0.08859510233553891,-0.07297922818511304,-0.057291605288361636,-0.03962917722570003,-0.06937580287423528,-0.016615670226614476
1266,2013-11-09,-0.09663629274581798,-0.08723366570591828,-0.06926492313051036,-0.04998313623624984,-0.042422706001370436,-0.03182987905186507
1267,2013-12-09,0.006544613481615835,0.01282873089667369,0.017861769713183318,0.007917985424766405,0.002842692419862347,0.008343254447414239
1268,2013-09-13,0.02393123330736535,0.008760535025331695,-0.00701051711651568,0.006911032350342072,-0.007735243677413628,-0.00647432927826086
1269,2013-09-16,0.012061584176221718,-0.006629203340122514,-0.030396738273153923,-0.017704128209013237,-0.02851664307395607,-0.011124267056937254
1270,2013-09-17,0.026794131652954967,0.011421675980547663,0.029880905033682126,0.0006805714117508188,0.00858577992218823,-0.003428997437433523
1271,2013-09-18,-0.1318017577753443,-0.1180227148220705,-0.10497382141563538,-0.04760427637609954,-0.04801023298704987,-0.03557445298785189
1272,2013-09-19,-0.03145112849473797,0.01403137377918573,0.021934860804795786,0.010474053469523126,0.013813161872249458,0.03816375184919396
1273,2013-09-20,0.001737715279167995,0.022341211521264448,0.027245412235236355,0.03175973641948926,0.05691278405524014,-0.014528310143226197
1274,2013-09-23,0.151990038261282,0.10317309625576909,0.06768356115781682,0.038019752197601564,0.013934346303743794,-0.018344102203247448
1275,2013-09-24,-0.05694726376954029,-0.05106688450053587,-0.026644405962893303,-0.028949062702030792,-0.012348111782741755,-0.00839793569751024
1276,2013-09-25,-0.016730136220972525,-0.01402375077202589,-0.008762847857856193,-0.009996549018126966,-0.016049530948571755,-0.006512322113954139
1277,2013-09-26,0.07423965185448478,0.039691209255287685,0.01988000054866279,0.014454705161400128,0.010344147663723602,0.005375562252274202
1278,2013-09-27,0.2139237449696112,0.11910278900224824,0.07556282895154642,0.03179846076082815,0.02234167153281086,0.015237597748184228
1279,2013-09-30,0.13430539630273408,0.10248518186234157,0.08411633360893878,0.06971045598509895,0.06113405557801199,0.03666496202029346
1280,2013-01-10,-0.07632264204289574,-0.0467490358436643,-0.04669784219199147,-0.04039630820299045,-0.0311011825439369,-0.023529104430005998
1281,2013-02-10,0.12951432606558289,0.06883172715326014,0.05668536989275452,0.035275139849857196,0.02213729052108837,0.013702656676159997
1282,2013-03-10,0.11055321512063654,0.09058643048234027,0.09241067514943357,0.0681123353276003,0.05318847662351489,0.05280735411226578
1283,2013-04-10,-0.08168012623717547,-0.056800145436543104,-0.05604142018331171,-0.03627874926611896,-0.022708236386738134,-0.025175552555836256
1284,2013-07-10,0.22355136661003305,0.1801195715927093,0.14809877254551895,0.09624824649870822,0.08064020608861311,0.06252501039090452
1285,2013-08-10,0.2965412634360989,0.19586783264065954,0.19382453667693222,0.13644007075754394,0.09645394894215475,0.08727446552728924
1286,2013-09-10,-0.12763195978572228,-0.11817804669710019,-0.09921156613039261,-0.04432503533755838,-0.04876855249243872,-0.041879949764050184
1287,2013-10-10,-0.26965419812824476,-0.23203898727943328,-0.1912009537155942,-0.14549498672470185,-0.10174264340998496,-0.09541484576176273
1288,2013-11-10,-0.09466034877161633,-0.04576177316945296,-0.03688774585877763,-0.0349526340276598,-0.02161559689633219,-0.02506022608138392
1289,2013-10-14,-0.009318553993023948,0.02295170845046579,-0.020062593668172646,-0.02150172134635897,-0.014486095811946376,-0.012325532566137776
1290,2013-10-15,0.1894262196657135,0.1748021148332808,0.15137530443746083,0.096802738645833,0.06026869953369429,0.055088373940148205
1291,2013-10-16,-0.26179880553763724,-0.21476283782977867,-0.1815646576765918,-0.09814390185986488,-0.06252769068482944,-0.05693365733194178
1292,2013-10-17,-0.24574771269382378,-0.1611664266796352,-0.13640534037080776,-0.08222661545413779,-0.08717546632351725,-0.058054261289077314
1293,2013-10-18,-0.002813602544395777,-0.035795396957756576,-0.03583006056890159,-0.043177040082696405,-0.04436799264729463,-0.0322839173858297
1294,2013-10-21,-0.055761003945911214,-0.01883394012070394,0.0005367927760584479,0.00018237980069324422,0.00722749814532575,0.0011380314730495833
1295,2013-10-22,-0.028330003552961003,-0.008168106393102614,-0.031119282600187814,-0.031104734500233655,-0.03134529115216733,-0.016817965666093837
1296,2013-10-23,0.07864372818071108,0.03302820911618842,0.04278528743451182,0.04542983648194676,0.04706967298427611,0.041243684888040644
1297,2013-10-24,-0.054702475693740316,-0.06025394174794141,-0.045644169723464745,-0.02851224602680147,-0.0068069228481685284,-0.02429231490881456
1298,2013-10-25,-0.00014313445193303576,0.008654383270368715,0.017875993961332215,0.007444149902388952,0.0002850983090023629,0.003190083732984572
1299,2013-10-28,-0.047109824413717694,-0.002632993517300064,-0.01344420518685896,-0.003956959870043297,0.006403035000980717,0.0037572068592630625
1300,2013-10-29,0.018543616644880467,0.015590056082758652,0.02805559588739559,0.016353575338460047,-0.004115629621863515,0.02464551254561287
1301,2013-10-30,0.08856293552271799,0.060406879450703777,0.042606397848473865,0.02851321232119619,0.03204055285867691,0.021903865089508034
1302,2013-10-31,-0.048642267416859286,-0.015362770858354469,-0.012202419007834697,-0.002250710855886906,-0.01507016932025218,-0.02344799567464184
1303,2013-01-11,-0.050903390570097296,-0.014601764175195764,-0.009603326830428749,-0.003634825399440933,0.022233930046033246,0.017534357020208446
1304,2013-04-11,-0.07344765235262862,-0.05109781001708691,-0.039489240417853066,-0.009749895696679944,-0.022364629135616654,-0.011319173248792724
1305,2013-05-11,0.017595004184541185,0.0156391165452201,0.0037614540273629427,0.0066973158835825775,0.015340874469341514,0.01482426114863844
1306,2013-06-11,-0.014402262253617404,-0.027386591003509597,-0.03139194241251231,-0.014729896667232123,-0.01442010019187423,-0.02117735014034461
1307,2013-07-11,0.1512301111456804,0.08489564412765516,0.08374616002634805,0.03347117747134498,0.05169915097587996,0.026459273708105968
1308,2013-08-11,-0.0854178734623442,-0.055804400624177686,-0.05347440598936237,-0.039331186609109836,-0.03733380999997693,-0.03144691982471037
1309,2013-11-11,0.02576382967282287,0.0069481621125535575,0.0009668634590109804,-0.0006537329435540862,0.0022318306460133996,0.005245483730780265
1310,2013-12-11,0.03371877418495206,0.012656380992567051,0.021848436356802114,0.05307611642678989,0.018580895042178636,0.039322224917564874
1311,2013-11-13,0.02045885776911094,-0.007864281274350682,0.02727848035187308,-0.016414540871665828,0.01759039725703504,0.011860102805576922
1312,2013-11-14,-0.08616658785737175,-0.03840175792531764,-0.028173672263648752,-0.011010516627862454,-0.014889326317953144,-0.03219611480522944
1313,2013-11-15,-0.03590280180611882,0.005033650941308476,-0.0028922261359917156,0.015841831925692773,0.005764360584873396,0.011283512559046693
1314,2013-11-18,0.12934580231394666,0.04844438899556991,0.022854674876374048,0.015319818829389265,0.013009435617964193,0.021692351209005034
1315,2013-11-19,0.06498531004733543,0.03203150132318111,0.029689896124151627,0.018058261607999615,0.017979418931532765,0.00766466576041136
1316,2013-11-20,0.04166857878284147,0.0021549677015013646,0.004639242148911649,-0.0034912500260978474,0.004165692952604161,0.009148141681788013
1317,2013-11-21,-0.13629382693359793,-0.10844750254404234,-0.09405768971005746,-0.06881026878786844,-0.052777446109722126,-0.0614684750497706
1318,2013-11-22,-0.06130616423200508,-0.021214117958578305,-0.030892858271204138,-0.00552174625187174,-0.026448380008812777,-0.007401867755051805
1319,2013-11-25,0.05902098008281875,0.03267196118398319,0.0020954027854014345,-0.00625119348811598,0.017406731210912296,0.015157697820059823
1320,2013-11-26,-0.040111638675759176,-0.011298529001538049,-0.005700844967398311,0.004718185635715466,-0.03651694438752984,-0.033594970797320656
1321,2013-11-27,0.01227235857361375,0.017359534991608028,0.04522745440333997,0.003858990931381534,0.019847909041580625,0.02309566292866383
1324,2013-02-12,-0.07389050191638735,-0.0152786270380868,-0.0029575682418961913,0.002060864800277118,-0.004564498654893501,0.013614257818372444
1325,2013-03-12,0.174640945243147,0.12892491482483193,0.09885400860595173,0.05918958386312023,0.05177139429928479,0.03967492312238008
1326,2013-04-12,0.07641407347786244,0.009407616626807336,0.008619390717689912,0.003623621661488663,-0.0017952219879328046,-0.003320030430258858
1327,2013-05-12,0.07563890334075807,0.07103232249462432,0.03194441733815201,0.003172166921752151,-0.005376933175336163,0.006706475859339589
1328,2013-06-12,-0.22370699682395567,-0.16076508651232935,-0.12632780252881914,-0.06633984940904103,-0.08255024474853478,-0.06280576152637607
1329,2013-09-12,0.034669292013089326,-0.011005343409639878,0.006830252592597619,-0.028654880213417888,-0.003466492277907518,-0.012756008719805534
1330,2013-10-12,0.03800058500240078,0.03796620789073257,0.03771539433283566,0.03459948198010632,0.03080595344406878,0.01462321042576109
1331,2013-11-12,0.14746121521053612,0.11732473739313098,0.08653648633720157,0.06060197888486463,0.05442384082551932,0.04041053785613147
1332,2013-12-12,0.08901933686886632,0.03420002625109109,0.027215151555628703,0.011165126884251864,0.008314588549417579,0.0010331293153003074
1333,2013-12-13,0.007347241487241307,-0.0014405625980331571,0.010213472550395508,0.01389931416407042,0.010205813973443334,0.017405806404561686
1334,2013-12-16,0.06315868060606711,0.03469799883284064,0.012837071055128213,0.008429431451888236,0.014814353827988347,0.0036872256789566293
1335,2013-12-17,0.021827503419280525,0.024153103420448296,0.03474479537121766,0.01734394134976025,0.03400143728009675,0.018189224624271194
1336,2013-12-18,-0.2345092610759013,-0.20015541408850512,-0.150933597976888,-0.1055391515323485,-0.09632644234810273,-0.06933258112831675
1337,2013-12-19,-0.05797488477268087,-0.023906104329908584,-0.01289333122050329,0.003837283235444744,0.005497937156803134,0.008966519231476733
1338,2013-12-20,-0.03925805708755126,-0.0232685221698965,-0.026958753504596533,-0.010723564813829856,-0.007456924413225319,-0.009602385484849707
1339,2013-12-23,-0.05080341388652254,-0.031159173365784998,-0.03377002953652608,-0.028469771936426747,-0.01551072555816324,-0.03791115971265757
1340,2013-12-24,-0.07226493878696194,-0.07381497598102582,-0.06760778303846926,-0.02817233207585934,-0.042995322490632426,-0.035921298912218735
1343,2013-12-27,0.048217256769087946,0.01835678329782864,0.019570031374295915,-0.004192343778628316,-0.015495717431320055,0.0043621647368519145
1344,2013-12-30,0.18019026937163352,0.14014592906839551,0.09589428713950632,0.057263203529600126,0.03909168249748851,0.014677662143052883
1345,2013-12-31,0.17018695195945543,0.0836079977320483,0.05727324592813665,0.025373782174596293,0.018278362977586893,0.023468743388013413
1348,2014-03-01,-0.0957620178128249,-0.07387873231008835,-0.03735627971468003,-0.021628767128283877,-0.017934129712721125,-0.0062106190349290324
1349,2014-06-01,-0.04425548965372317,0.009166904062970938,-0.03550417889165747,-0.024542389893962624,-0.015525714855507244,-0.023211137317120323
1350,2014-07-01,-0.035225552768402335,-0.07925385923932693,-0.028869071837533955,-0.030048995118475363,-0.03564009074402941,-0.036339132109407535
1351,2014-08-01,-0.016809419089820477,0.009445263094385536,-0.00430313482909217,-0.0029324022383560022,0.005360576033596853,0.0043156487150126654
1352,2014-09-01,-0.027853597838187416,0.014173351576332927,-0.014154429808494018,-0.008213657036920452,-0.012435129246315624,-0.008069774300753174
1353,2014-10-01,-0.14818073775716745,-0.07051335307205286,-0.03945386409213891,-0.026998238720238765,-0.025385520985803267,-0.02112853745083576
1354,2014-01-13,0.26725042804970056,0.16492100542648958,0.12362211544821733,0.08096133572356834,0.06328499255231557,0.04527690635486903
1355,2014-01-14,-0.10626497362079168,-0.07677926806238722,-0.04843671716471132,-0.025423735263862213,-0.025061621164252035,-0.017536036765357865
1356,2014-01-15,-0.04680889900395446,-0.0333066418868011,-0.01777647220917844,-0.010495159851772962,-0.006087460217708784,-0.014105893361179511
1357,2014-01-16,0.0334173063799017,0.06161007935126883,0.03381202330152666,0.0323536576570993,0.02315355648629791,0.027610295981598698
1358,2014-01-17,0.04698445979750687,0.037530418710541635,0.03458083989661276,0.01305817034051171,0.014803812626264623,0.014525279147028503
